model,model_revision,precision,lang,item_id,pred,gold,correct
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Lucid_Dreaming/Induction_Techniques#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Lucid_Dreaming/Induction_Techniques#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Lucid_Dreaming/Introduction#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/How_Do_You_Build_High-performing_Virtual_Teams%3F#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/How_Do_You_Build_High-performing_Virtual_Teams%3F#2,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Managing_Groups_and_Teams/Motivation#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Modern_Photography/Composition#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Modern_Photography/Format#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Modern_Photography/Lenses#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Modern_Photography/Lenses#2,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Mysticism/What_is_mysticism%3F#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/New_Zealand_History/Polynesian_Settlement#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Origami/Types/Pureland_Origami#2,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Pakistani_History/Prehistory/Bronze_Age/Indus_Valley_Civilization#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Peak_Oil:_High_Tide_for_an_Oil_Addicted_World/Personal_Action#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Peak_Oil:_High_Tide_for_an_Oil_Addicted_World/Personal_Action#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Philippine_History/The_Philippine-American_War#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Remembering_the_Templars#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Remembering_the_Templars#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Roman_Culture/Medicine#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Roman_Culture/Medicine#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Sensory_Systems/Visual_System#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Sikhism#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Sikhism#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Special_Needs/ADD#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Role#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Social_and_Cultural_Foundations_of_American_Education/Technology/Social_Media#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Cold_War/Hungarian_Revolution#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Cold_War/Introduction#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Organ_Systems/nervous#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Great_Pyramid#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/The_Seven_Wonders_of_the_World/The_Temple_of_Artemis#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Transport/History#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Transport/History#2,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Warfare#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Warfare#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Assyrians#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Babylonians#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Egyptians#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Greeks#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Hebrews#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Norse#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/Romans#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Ancient_Civilizations/What_is_a_Civilization%3F#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Bhutan#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Cambodia#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan#1,3,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Asia/Taiwan#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Book_of_Fun_Science_Experiments/Red_cabbage_indicator#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Book_of_Fun_Science_Experiments/Red_cabbage_indicator#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Lion#2,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Meet_The_Cats#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Meet_The_Cats#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Ocelot#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger#1,1,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Big_Cats/Tiger#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells#1,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Cells#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Animals#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Plants#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Kingdoms/Plants#2,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Origin_of_Life#2,4,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Systems/Circulatory_System#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Biology/Systems/Circulatory_System#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro#1,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Bugs/Insects_Intro#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction#1,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Extinction#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Dinosaurs/Triceratops#2,4,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Italy#1,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Italy#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Luxembourg#2,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Turkey#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Vatican_City#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Europe/Vatican_City#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Computer#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Flush_Toilet#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Flush_Toilet#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Ice_Skates#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Ice_Skates#2,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser#1,4,4,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Laser#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Light_Bulb#1,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Light_Bulb#2,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Nuclear_Bomb#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Rocket#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Rocket#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:How_Things_Work/Time#2,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs#1,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/Future_monarchs#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Kings_and_Queens_of_England/The_Anglo-Saxons#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Estonian#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi#1,3,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Hindi#2,3,2,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Korean#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit#1,1,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Languages/Sanskrit#2,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Jupiter/Io#1,2,4,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Moon#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Space_exploration#1,3,3,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun#1,4,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/The_Sun#2,1,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus#1,1,1,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:Solar_System/Venus#2,2,2,1
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon#1,2,1,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/The_Amazon#2,2,3,0
qwen2.5-3b-instruct,aa8e72537993ba99e69dfaafa59ed015b17504d1,int8_llmint8,asm_Beng,https://en.wikibooks.org/wiki/Wikijunior:South_America/Venezuela#1,1,3,0
